x1,x2,x3,x4,x5,x6,x7,x8,x9
0.5,0.7034482758620689,0.6347826086956522,0.30097087378640774,0.36550380733132637,0.2932078009414929,0.34633385335413414,0.31738913801694074,0.38461538461538464
0.5,0.7586206896551724,0.7652173913043478,0.32038834951456313,0.4462546484859217,0.34028244788164086,0.4953198127925117,0.3871449925261585,0.34615384615384615
0.5,0.8,0.8434782608695653,0.3398058252427184,0.5512661590224898,0.48924008069939473,0.6263650546021841,0.3821624314897858,0.38461538461538464
0.5,0.675862068965517,0.6695652173913044,0.2912621359223301,0.34744111917832476,0.3002689979825151,0.3666146645865834,0.2461385151968112,0.3076923076923077
0.0,0.8137931034482758,0.782608695652174,0.3106796116504854,0.4558172480963343,0.41257565568258237,0.3939157566302652,0.36372695565520685,0.38461538461538464
1.0,0.39310344827586197,0.37391304347826093,0.18446601941747573,0.07012573047635913,0.048419636852723595,0.08658346333853353,0.05929247633283508,0.2692307692307692
0.0,0.8689655172413792,0.8695652173913044,0.4174757281553398,0.7575703913582433,0.703093476798924,0.5967238689547582,0.524663677130045,0.38461538461538464
1.0,0.5241379310344827,0.4869565217391305,0.2621359223300971,0.17673100761466265,0.183591123066577,0.1544461778471139,0.10463378176382662,0.23076923076923078
1.0,0.44827586206896547,0.40869565217391307,0.1941747572815534,0.09403222950239065,0.08036314727639542,0.09360374414976598,0.07473841554559044,0.15384615384615385
0.5,0.696551724137931,0.7043478260869567,0.3398058252427184,0.41190012395962455,0.43644922663080027,0.34321372854914195,0.30293971101145994,0.3076923076923077
0.0,0.7586206896551724,0.7391304347826088,0.3592233009708738,0.4265981937311846,0.39408204438466704,0.45163806552262087,0.2835077229696064,0.2692307692307692
0.0,0.6689655172413793,0.6869565217391305,0.2815533980582524,0.31591995749955726,0.2605917955615333,0.32605304212168484,0.26158445440956657,0.3076923076923077
0.0,0.6344827586206896,0.6086956521739132,0.2718446601941748,0.258367274659111,0.2252858103564223,0.24258970358814352,0.18784255107125064,0.23076923076923078
0.0,0.7517241379310344,0.7391304347826088,0.32038834951456313,0.3791393660350629,0.32313382649630124,0.3658346333853354,0.30941704035874446,0.3076923076923077
0.5,0.7931034482758621,0.8173913043478263,0.32038834951456313,0.43775455994333273,0.4344317417619368,0.3868954758190328,0.2979571499750872,0.3076923076923077
0.5,0.8344827586206897,0.8086956521739131,0.3592233009708738,0.5450681777935187,0.40181573638197715,0.6154446177847114,0.45440956651718994,0.34615384615384615
1.0,0.6413793103448275,0.6260869565217392,0.2621359223300971,0.25039844165043385,0.21418964357767314,0.2706708268330733,0.18285999003487796,0.3076923076923077
1.0,0.1586206896551724,0.1565217391304348,0.07766990291262135,0.012750132813883477,0.01042367182246133,0.0093603744149766,0.01345291479820628,0.11538461538461539
0.0,0.3379310344827586,0.32173913043478264,0.1553398058252427,0.06304232335753497,0.053127101546738394,0.05928237129485179,0.05331340308918785,0.19230769230769232
1.0,0.6413793103448275,0.6434782608695653,0.2718446601941748,0.2620860633964937,0.21452589105581707,0.2168486739469579,0.247633283507723,0.3076923076923077
0.5,0.6896551724137929,0.7391304347826088,0.32038834951456313,0.3810873029927395,0.3429724277067922,0.32605304212168484,0.3034379671150972,0.3076923076923077
1.0,0.6413793103448275,0.6434782608695653,0.2524271844660194,0.25447140074375774,0.19804976462676527,0.2628705148205928,0.22272047832585953,0.34615384615384615
0.5,0.806896551724138,0.8173913043478263,0.3883495145631068,0.5174428900301045,0.4381304640215198,0.4664586583463338,0.41903338315894373,0.38461538461538464
0.5,0.7931034482758621,0.8173913043478263,0.3398058252427184,0.5030989906144856,0.4095494283792871,0.4664586583463338,0.44195316392625816,0.7307692307692307
0.5,0.7793103448275862,0.791304347826087,0.32038834951456313,0.5255888082167522,0.5100874243443173,0.5171606864274572,0.3183856502242153,0.2692307692307692
0.0,0.7103448275862069,0.7391304347826088,0.3106796116504854,0.4462546484859217,0.38164088769334226,0.4243369734789392,0.3323368211260589,0.3076923076923077
0.0,0.7655172413793103,0.7565217391304349,0.3106796116504854,0.385337347264034,0.27303295225285806,0.3486739469578783,0.35127055306427507,0.4230769230769231
1.0,0.4137931034482758,0.4,0.1553398058252427,0.07933415973083052,0.06489576328177539,0.06162246489859594,0.07075236671649228,0.23076923076923078
0.5,0.7862068965517242,0.8173913043478263,0.3300970873786408,0.4845050469275722,0.41190316072629457,0.44071762870514813,0.33731938216243157,0.34615384615384615
0.5,0.8206896551724138,0.791304347826087,0.30097087378640774,0.45192137418098105,0.3762609280430397,0.4742589703588143,0.3552566018933732,0.38461538461538464
1.0,0.40689655172413786,0.39130434782608703,0.17475728155339804,0.07650079688330086,0.06624075319435103,0.0842433697347894,0.05979073243647236,0.23076923076923078
1.0,0.40689655172413786,0.39130434782608703,0.1650485436893204,0.06941738976447671,0.05346334902488231,0.07020280811232449,0.05630293971101147,0.15384615384615385
0.5,0.5379310344827586,0.5565217391304348,0.2621359223300971,0.2117938728528422,0.14895763281775387,0.20046801872074882,0.22770303936223224,0.5769230769230769
1.0,0.5241379310344827,0.5130434782608696,0.20388349514563106,0.1567203825039844,0.1425689307330195,0.16614664586583464,0.10961634280019932,0.23076923076923078
0.5,0.6551724137931034,0.6260869565217392,0.2621359223300971,0.2697007260492297,0.21318090114324142,0.3268330733229329,0.19780767314399605,0.3076923076923077
0.5,0.7172413793103448,0.6521739130434783,0.4077669902912621,0.5392243669204887,0.43846671149966376,0.6170046801872076,0.40707523667164924,0.38461538461538464
1.0,0.5034482758620689,0.5043478260869565,0.23300970873786406,0.17177262263148574,0.13147276395427035,0.16770670826833073,0.15794718485301448,0.5
1.0,0.6137931034482758,0.5739130434782609,0.22330097087378642,0.20506463608995926,0.17114996637525218,0.24258970358814352,0.1410064773293473,0.34615384615384615
1.0,0.18620689655172412,0.16521739130434784,0.10679611650485436,0.015406410483442535,0.012777404169468728,0.0093603744149766,0.011459890383657202,0.11538461538461539
0.5,0.593103448275862,0.6173913043478261,0.2912621359223301,0.22401275013281385,0.16274377942165433,0.20748829953198128,0.21275535625311412,0.6153846153846154
1.0,0.5241379310344827,0.5391304347826087,0.2621359223300971,0.15548078625819017,0.10121049092131808,0.1809672386895476,0.14299950174389636,0.3076923076923077
1.0,0.5310344827586206,0.5130434782608696,0.23300970873786406,0.17230387816539755,0.12911903160726293,0.16302652106084242,0.15296462381664178,0.38461538461538464
0.5,0.806896551724138,0.8869565217391303,0.3786407766990291,0.6228085709226138,0.464694014794889,0.5085803432137286,0.4967613353263578,0.5769230769230769
0.0,0.6,0.6086956521739132,0.24271844660194175,0.24455463077740391,0.21923335574983188,0.24102964118564743,0.17837568510214252,0.23076923076923078
0.5,0.696551724137931,0.7130434782608697,0.2815533980582524,0.348680715424119,0.31540013449899124,0.33541341653666146,0.247633283507723,0.38461538461538464
0.5,0.5103448275862068,0.4869565217391305,0.2718446601941748,0.1609704267752789,0.11936785474108942,0.17706708268330734,0.1380169407075237,0.38461538461538464
1.0,0.4551724137931034,0.42608695652173917,0.21359223300970873,0.11262617318930405,0.11499663752521855,0.06786271450858034,0.09118086696562035,0.23076923076923078
0.5,0.6689655172413793,0.6347826086956522,0.3495145631067961,0.5888082167522578,0.5208473436449226,0.5452418096723869,0.4494270054808172,0.3076923076923077
1.0,0.3379310344827586,0.3130434782608696,0.1553398058252427,0.05188595714538693,0.04236718224613315,0.04758190327613104,0.043348281016442454,0.19230769230769232
0.0,0.6689655172413793,0.6521739130434783,0.30097087378640774,0.3065344430671153,0.2683254875588433,0.2675507020280811,0.2267065271549577,0.2692307692307692
0.0,0.6137931034482758,0.7130434782608697,0.2912621359223301,0.3359305826102355,0.30598520511096167,0.3096723868954758,0.2526158445440957,0.2692307692307692
0.0,0.7724137931034483,0.7391304347826088,0.2815533980582524,0.4175668496546839,0.4465366509751177,0.35647425897035884,0.22272047832585953,0.34615384615384615
0.0,0.7310344827586206,0.7217391304347827,0.22330097087378642,0.393837435806623,0.26328177538668457,0.453198127925117,0.3074240159441954,0.5384615384615384
0.5,0.7448275862068965,0.7652173913043478,0.32038834951456313,0.4235877457056844,0.3634835238735709,0.44617784711388453,0.31589436970602897,0.34615384615384615
0.5,0.5862068965517241,0.5739130434782609,0.22330097087378642,0.239596245794227,0.19737726967047745,0.21450858034321374,0.19282511210762335,0.4230769230769231
0.5,0.6206896551724137,0.6347826086956522,0.3106796116504854,0.2670444483796706,0.18392737054472091,0.2691107644305772,0.2725460886895865,0.3076923076923077
0.0,0.7172413793103448,0.7130434782608697,0.2912621359223301,0.32477421639808746,0.29085406859448554,0.2745709828393135,0.2595914299950175,0.3076923076923077
0.5,0.7586206896551724,0.7217391304347827,0.2815533980582524,0.347795289534266,0.3187626092804304,0.31123244929797195,0.2625809666168411,0.38461538461538464
0.5,0.8965517241379309,0.8260869565217392,0.36893203883495146,0.6125376306003187,0.5574983187626092,0.6201248049921997,0.4020926756352766,0.38461538461538464
0.5,0.5448275862068964,0.5565217391304348,0.20388349514563106,0.18098105188595714,0.15534633490248823,0.2207488299531981,0.1280518186347783,0.38461538461538464
0.0,0.696551724137931,0.7043478260869567,0.2912621359223301,0.3593058261023552,0.3295225285810356,0.34399375975039004,0.2625809666168411,0.3076923076923077
0.0,0.6206896551724137,0.6521739130434783,0.32038834951456313,0.3054719319992917,0.25218560860793543,0.30265210608424337,0.24912805181863482,0.5769230769230769
0.0,0.6689655172413793,0.6521739130434783,0.2815533980582524,0.3178678944572339,0.3113651647612643,0.27613104524180965,0.23168908819133038,0.3076923076923077
1.0,0.5379310344827586,0.4695652173913044,0.2718446601941748,0.26899238533734726,0.24277067921990583,0.23868954758190328,0.20677628300946688,0.34615384615384615
1.0,0.4551724137931034,0.42608695652173917,0.17475728155339804,0.09456348503630246,0.06859448554135843,0.10374414976599064,0.10812157448928751,0.19230769230769232
0.0,0.5379310344827586,0.5304347826086957,0.2524271844660194,0.18576235169116342,0.14088769334229992,0.18408736349453977,0.1629297458893872,0.34615384615384615
0.0,0.5793103448275861,0.5913043478260871,0.24271844660194175,0.19107490703028154,0.15904505716207126,0.2090483619344774,0.15296462381664178,0.3076923076923077
0.5,0.8965517241379309,0.8782608695652174,0.4077669902912621,0.7575703913582433,0.43644922663080027,0.6201248049921997,1.0,0.6538461538461539
1.0,0.39310344827586197,0.35652173913043483,0.1553398058252427,0.06286523817956437,0.049092131809011424,0.0483619344773791,0.05829596412556055,0.15384615384615385
0.5,0.7724137931034483,0.791304347826087,0.3300970873786408,0.4326190897821852,0.35709482178883656,0.421996879875195,0.35127055306427507,0.3076923076923077
0.0,0.6482758620689655,0.6173913043478261,0.2815533980582524,0.3084823800247919,0.2034297242770679,0.3049921996879875,0.3074240159441954,0.6538461538461539
0.0,0.682758620689655,0.6695652173913044,0.2815533980582524,0.31149282805029216,0.24176193678547409,0.3042121684867395,0.2710513203786747,0.34615384615384615
1.0,0.7310344827586206,0.7565217391304349,0.32038834951456313,0.378608110501151,0.32347007397444516,0.30109204368174725,0.349277528649726,0.34615384615384615
1.0,0.5448275862068964,0.5217391304347826,0.23300970873786406,0.17336638923322117,0.11802286482851378,0.1747269890795632,0.13054309915296464,0.3076923076923077
0.0,0.7655172413793103,0.7565217391304349,0.3300970873786408,0.4152647423410661,0.35272360457296564,0.4251170046801872,0.33632286995515703,0.38461538461538464
0.5,0.7379310344827585,0.6521739130434783,0.2718446601941748,0.3212325128386754,0.29388029589778075,0.31123244929797195,0.21773791728948683,0.2692307692307692
0.5,0.6896551724137929,0.7043478260869567,0.3106796116504854,0.38994156189126966,0.36112979152656355,0.34399375975039004,0.24663677130044848,0.3076923076923077
0.0,0.44827586206896547,0.46086956521739136,0.18446601941747573,0.10660527713830352,0.08910558170813719,0.09282371294851793,0.09815645241654213,0.23076923076923078
0.5,0.8758620689655171,0.773913043478261,0.2912621359223301,0.46555693288471756,0.45897780766644247,0.438377535101404,0.2775286497259592,0.34615384615384615
0.5,0.7724137931034483,0.773913043478261,0.3495145631067961,0.4639631662829821,0.3550773369199731,0.3868954758190328,0.4818136522172397,0.6538461538461539
0.0,0.6551724137931034,0.6869565217391305,0.2524271844660194,0.32512838675402866,0.2535305985205111,0.37129485179407173,0.28749377179870456,0.38461538461538464
0.0,0.5310344827586206,0.5043478260869565,0.21359223300970873,0.16203293784310252,0.1573638197713517,0.13728549141965676,0.11410064773293475,0.23076923076923078
1.0,0.4344827586206896,0.4,0.1941747572815534,0.09881352930759696,0.08507061197041021,0.09594383775351013,0.07523667164922772,0.23076923076923078
1.0,0.6896551724137929,0.6782608695652175,0.3300970873786408,0.2831591995749956,0.2330195023537323,0.22776911076443057,0.247633283507723,0.3076923076923077
0.5,0.7379310344827585,0.7043478260869567,0.2815533980582524,0.39543120240835844,0.32078009414929387,0.45865834633385333,0.29596412556053814,0.34615384615384615
1.0,0.6068965517241378,0.6000000000000001,0.2621359223300971,0.24597131220116875,0.21452589105581707,0.19500780031201248,0.17289486796213255,0.3076923076923077
0.0,0.806896551724138,0.8260869565217392,0.3300970873786408,0.49176553922436694,0.3964357767316745,0.3299531981279251,0.4499252615844545,0.5384615384615384
0.0,0.5586206896551723,0.5217391304347826,0.3106796116504854,0.16362670444483796,0.14794889038332212,0.16458658346333851,0.23667164922770306,0.2692307692307692
0.0,0.8137931034482758,0.8173913043478263,0.3495145631067961,0.5054010979281034,0.45090786819098855,0.45163806552262087,0.39711011459890394,0.4230769230769231
1.0,0.44827586206896547,0.44347826086956527,0.1941747572815534,0.044271294492650964,0.07061197041022192,0.10998439937597503,0.08320876930742403,0.23076923076923078
0.0,0.8551724137931034,0.8782608695652174,0.36893203883495146,0.5284221710642819,0.3947545393409549,0.5335413416536662,0.4818136522172397,0.5384615384615384
1.0,0.3448275862068965,0.3304347826086957,0.1359223300970874,0.05631308659465203,0.05010087424344317,0.03900156006240249,0.043348281016442454,0.19230769230769232
0.5,0.6206896551724137,0.6173913043478261,0.2621359223300971,0.2792633256596423,0.27269670477471414,0.3081123244929797,0.17488789237668162,0.2692307692307692
0.0,0.7103448275862069,0.773913043478261,0.32038834951456313,0.39047281742518153,0.3063214525891056,0.37753510140405616,0.33731938216243157,0.5384615384615384
1.0,0.47586206896551714,0.46086956521739136,0.21359223300970873,0.10873029927395077,0.07666442501681237,0.0998439937597504,0.09267563527653215,0.19230769230769232
0.5,0.8137931034482758,0.8695652173913044,0.3786407766990291,0.5087657163095448,0.3900470746469401,0.5514820592823713,0.35724962630792234,0.6153846153846154
0.0,0.6896551724137929,0.6608695652173914,0.2621359223300971,0.35062865238179564,0.28984532616005376,0.34633385335413414,0.23667164922770306,0.34615384615384615
1.0,0.5862068965517241,0.5565217391304348,0.2718446601941748,0.1972728882592527,0.15904505716207126,0.20982839313572543,0.16691579471848533,0.3076923076923077
0.5,0.6137931034482758,0.5913043478260871,0.3495145631067961,0.22596068709049053,0.10558170813718896,0.17082683307332294,0.2426507224713503,0.8076923076923077
0.0,0.3241379310344827,0.29565217391304355,0.1553398058252427,0.046927572162210024,0.03564223268325487,0.036661466458658344,0.048330842052815154,0.23076923076923078
0.0,0.7931034482758621,0.791304347826087,0.3106796116504854,0.48928634673277843,0.4287155346334902,0.4524180967238689,0.36372695565520685,0.3076923076923077
1.0,0.26206896551724135,0.24347826086956526,0.11650485436893203,0.031875332034708694,0.02252858103564223,0.038221528861154444,0.022919780767314404,0.19230769230769232
1.0,0.31724137931034474,0.3304347826086957,0.14563106796116504,0.05454223481494599,0.04472091459314055,0.05850234009360374,0.043348281016442454,0.23076923076923078
0.0,0.40689655172413786,0.39130434782608703,0.1941747572815534,0.08854258898530193,0.07094821788836583,0.09204368174726989,0.0722471350274041,0.2692307692307692
0.0,0.7931034482758621,0.8173913043478263,0.3398058252427184,0.5204533380556048,0.45326160053799597,0.4906396255850234,0.3961136023916294,0.38461538461538464
0.0,0.7448275862068965,0.791304347826087,0.2912621359223301,0.4582964405879228,0.36583725622057833,0.516380655226209,0.31738913801694074,0.3076923076923077
0.0,0.7379310344827585,0.7391304347826088,0.2718446601941748,0.3644412962635027,0.2935440484196368,0.40717628705148207,0.2675635276532138,0.2692307692307692
0.0,0.7517241379310344,0.7130434782608697,0.36893203883495146,0.4744111917832477,0.38298587760591796,0.49453978159126366,0.3522670652715496,0.38461538461538464
0.0,0.8,0.782608695652174,0.32038834951456313,0.4490880113334514,0.4051782111634163,0.4079563182527301,0.3323368211260589,0.34615384615384615
0.5,0.6068965517241378,0.6434782608695653,0.2718446601941748,0.2705861519390827,0.20376597175521183,0.26833073322932915,0.2526158445440957,0.5
0.0,0.8,0.8260869565217392,0.3398058252427184,0.44678590401983354,0.32616005379959645,0.41029641185647425,0.412057797708022,0.5384615384615384
0.5,0.6137931034482758,0.6000000000000001,0.2524271844660194,0.2204710465734018,0.14391392064559513,0.32137285491419654,0.16791230692575987,0.5384615384615384
1.0,0.7586206896551724,0.7130434782608697,0.30097087378640774,0.3435452452629715,0.2710154673839946,0.2870514820592824,0.3472845042351769,0.5
1.0,0.489655172413793,0.49565217391304356,0.23300970873786406,0.12590756153709934,0.10087424344317417,0.0998439937597504,0.10264075734927754,0.3076923076923077
1.0,0.6275862068965516,0.6260869565217392,0.2815533980582524,0.33362847529661765,0.257901815736382,0.2878315132605304,0.2625809666168411,0.7692307692307693
0.0,0.3724137931034482,0.3478260869565218,0.17475728155339804,0.07030281565432973,0.06254203093476798,0.04524180967238689,0.06128550074738416,0.3076923076923077
1.0,0.5517241379310344,0.49565217391304356,0.20388349514563106,0.15990791570745527,0.13584398117014124,0.12402496099843993,0.1444942700548082,0.3076923076923077
0.5,0.8137931034482758,0.782608695652174,0.3106796116504854,0.45670267398618736,0.4236718224613315,0.45553822152886114,0.31738913801694074,0.38461538461538464
0.0,0.7586206896551724,0.7565217391304349,0.32038834951456313,0.4184522755445369,0.34700739744451914,0.3697347893915756,0.3871449925261585,0.38461538461538464
